CODA Motion Analysis Text

Time	Markers																											
Time	Marker 09.X	Marker 09.Y	Marker 09.Z	9.V	Marker 10.X	Marker 10.Y	Marker 10.Z	10.V	Marker 11.X	Marker 11.Y	Marker 11.Z	11.V	Marker 12.X	Marker 12.Y	Marker 12.Z	12.V	Marker 13.X	Marker 13.Y	Marker 13.Z	13.V	Marker 14.X	Marker 14.Y	Marker 14.Z	14.V	Marker 15.X	Marker 15.Y	Marker 15.Z	15.V
(s)	(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)		(mm)	(mm)	(mm)	
22.921	-18.971	-678.808	-1.341	1	0.110	-0.217	0.205	1	1041.297	0.472	-1.091	1	0.000	0.000	0.000	0	374.633	-454.750	222.391	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.926	-19.169	-678.504	-2.447	1	-0.025	0.134	-0.334	1	1040.970	0.077	-0.169	1	0.000	0.000	0.000	0	373.368	-454.858	223.546	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.931	-19.006	-678.747	-1.456	1	0.014	0.070	0.078	1	1040.919	-0.295	1.405	1	0.000	0.000	0.000	0	371.992	-455.031	224.232	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.936	-19.248	-678.677	-2.298	1	-0.152	0.341	-0.803	1	1041.177	0.266	0.600	1	0.000	0.000	0.000	0	370.706	-455.095	224.490	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.941	-19.206	-678.630	-1.289	1	0.051	-0.103	0.789	1	1041.336	0.416	-1.139	1	0.000	0.000	0.000	0	369.468	-454.760	223.522	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.946	-19.165	-678.662	-2.212	1	-0.060	0.172	-0.472	1	1041.000	-0.477	1.447	1	0.000	0.000	0.000	0	368.437	-454.672	223.782	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.951	-19.087	-678.611	-1.573	1	-0.091	0.163	-0.070	1	1041.047	0.660	-0.742	1	0.000	0.000	0.000	0	367.415	-455.026	224.320	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.956	-19.101	-678.700	-1.669	1	-0.117	0.323	-0.856	1	1040.803	-1.062	2.740	1	0.000	0.000	0.000	0	366.438	-454.792	223.676	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.961	-19.204	-678.549	-1.835	1	-0.019	0.039	0.269	1	1041.285	0.537	-0.452	1	0.000	0.000	0.000	0	365.501	-455.177	225.331	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.966	-19.245	-678.708	-1.903	1	0.102	0.174	-0.240	1	1041.232	0.312	-0.360	1	0.000	0.000	0.000	0	364.745	-455.596	226.245	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.971	-18.870	-678.869	-0.630	1	0.095	-0.039	0.148	1	1041.245	0.827	-1.547	1	0.000	0.000	0.000	0	363.998	-455.175	225.417	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.976	-19.162	-678.629	-2.223	1	0.005	-0.010	0.013	1	1041.169	0.098	0.576	1	0.000	0.000	0.000	0	363.188	-455.487	226.600	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.981	-19.075	-678.792	-1.571	1	0.178	-0.191	0.831	1	1041.094	0.301	-0.608	1	0.000	0.000	0.000	0	362.541	-455.699	226.208	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.986	-18.928	-678.877	-0.745	1	0.200	-0.109	0.624	1	1041.226	0.110	0.412	1	0.000	0.000	0.000	0	361.855	-455.801	225.854	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.991	-19.081	-678.681	-1.586	1	-0.189	0.301	-1.131	1	1041.133	0.161	0.032	1	0.000	0.000	0.000	0	361.366	-455.820	226.173	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
22.996	0.000	0.000	0.000	0	-0.202	0.255	-1.060	1	1041.101	0.196	-0.134	1	0.000	0.000	0.000	0	360.717	-456.276	227.576	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.001	-19.020	-678.775	-1.231	1	-0.047	0.276	-0.399	1	1041.039	-0.192	1.481	1	0.000	0.000	0.000	0	360.195	-456.297	227.664	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.006	-19.094	-678.801	-1.549	1	-0.058	0.158	-0.263	1	1040.718	-0.918	3.321	1	0.000	0.000	0.000	0	359.764	-456.252	226.159	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.011	-19.158	-678.506	-2.349	1	0.082	-0.090	0.571	1	1040.994	0.119	0.545	1	0.000	0.000	0.000	0	359.380	-456.556	227.532	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.016	-19.112	-678.724	-1.351	1	-0.273	0.632	-2.041	1	1041.097	0.177	0.408	1	0.000	0.000	0.000	0	359.002	-456.864	228.178	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.021	-19.216	-678.584	-2.157	1	0.136	0.059	0.154	1	1041.203	0.030	0.391	1	0.000	0.000	0.000	0	358.659	-456.930	227.979	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.026	-19.261	-678.554	-2.478	1	0.048	-0.118	0.202	1	1041.341	0.534	-1.291	1	0.000	0.000	0.000	0	358.413	-456.939	227.605	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.031	-19.175	-678.716	-1.594	1	0.022	-0.134	0.062	1	1040.971	0.295	-0.379	1	0.000	0.000	0.000	0	358.167	-457.473	228.330	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.036	-19.252	-678.666	-1.792	1	-0.009	0.162	-0.389	1	1041.091	0.444	-0.703	1	0.000	0.000	0.000	0	357.916	-457.292	227.565	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.041	-18.870	-678.849	-1.021	1	-0.140	0.500	-1.019	1	1040.926	-0.386	1.468	1	0.000	0.000	0.000	0	357.645	-457.361	227.537	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.046	-19.022	-678.751	-1.426	1	0.085	-0.094	0.245	1	1041.122	0.173	0.264	1	0.000	0.000	0.000	0	357.554	-457.565	227.813	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.051	-18.930	-678.723	-0.470	1	0.130	-0.225	0.462	1	1041.069	0.160	-0.444	1	0.000	0.000	0.000	0	357.476	-457.765	227.778	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.056	-19.132	-678.604	-2.185	1	-0.072	0.618	-1.442	1	1041.207	1.042	-1.881	1	0.000	0.000	0.000	0	357.081	-457.924	228.079	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.061	-19.033	-678.742	-1.109	1	-0.040	0.195	-0.634	1	1041.341	0.515	-1.157	1	0.000	0.000	0.000	0	357.153	-458.019	228.221	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.066	-19.209	-678.621	-2.494	1	0.028	0.306	-0.602	1	1041.090	0.090	0.509	1	0.000	0.000	0.000	0	356.890	-458.157	228.262	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.071	0.000	0.000	0.000	0	0.026	0.045	-0.140	1	1041.161	0.075	0.068	1	0.000	0.000	0.000	0	356.951	-458.304	227.924	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.076	-18.995	-678.793	-1.043	1	-0.022	0.002	0.364	1	1041.290	0.702	-1.440	1	0.000	0.000	0.000	0	356.951	-458.643	229.382	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.081	-18.875	-678.827	-0.705	1	-0.096	0.381	-0.967	1	1041.146	-0.114	0.883	1	0.000	0.000	0.000	0	356.771	-458.323	227.454	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.086	-19.179	-678.474	-2.794	1	-0.138	0.398	-1.520	1	1040.703	-0.327	1.234	1	0.000	0.000	0.000	0	356.746	-458.735	228.472	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.091	-19.129	-678.635	-2.007	1	-0.045	0.075	-0.173	1	1041.164	0.302	-0.506	1	0.000	0.000	0.000	0	356.941	-458.724	229.402	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.096	-19.202	-678.561	-2.592	1	-0.161	0.407	-1.287	1	1041.274	0.035	-0.139	1	0.000	0.000	0.000	0	356.850	-458.575	227.390	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.101	-19.088	-678.731	-1.750	1	-0.043	0.117	-0.235	1	1040.870	-0.371	1.440	1	0.000	0.000	0.000	0	356.958	-458.692	227.964	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.106	-19.458	-678.509	-2.844	1	0.092	-0.042	0.269	1	1041.184	0.157	0.096	1	0.000	0.000	0.000	0	357.244	-459.089	228.981	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.111	-18.990	-678.784	-1.844	1	-0.180	0.557	-1.115	1	1041.122	-0.314	0.651	1	0.000	0.000	0.000	0	357.071	-458.884	227.373	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.116	-19.093	-678.645	-2.012	1	-0.074	0.247	-0.780	1	1041.351	0.653	-0.453	1	0.000	0.000	0.000	0	357.335	-458.975	228.750	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.121	-18.974	-678.737	-1.111	1	0.079	-0.034	-0.265	1	1041.335	0.845	-2.048	1	0.000	0.000	0.000	0	357.496	-459.344	229.316	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.126	-18.858	-678.833	0.020	1	0.096	0.090	0.400	1	1041.562	1.257	-2.346	1	0.000	0.000	0.000	0	357.608	-459.167	228.471	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.131	-18.992	-678.813	-1.038	1	0.033	0.298	-0.690	1	1041.047	0.059	0.622	1	0.000	0.000	0.000	0	357.880	-459.233	228.774	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.136	-18.963	-678.824	-1.021	1	-0.121	0.378	-0.882	1	1041.022	0.341	-0.432	1	0.000	0.000	0.000	0	357.850	-459.196	227.778	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.141	-19.129	-678.629	-2.037	1	0.089	0.059	-0.017	1	1041.365	0.448	-0.325	1	0.000	0.000	0.000	0	358.096	-459.279	228.579	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.146	-19.140	-678.712	-1.912	1	-0.013	0.129	-0.260	1	1041.043	0.192	0.782	1	0.000	0.000	0.000	0	358.128	-459.122	227.841	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.151	-19.133	-678.647	-1.775	1	-0.085	0.332	-0.815	1	1041.168	0.588	-1.046	1	0.000	0.000	0.000	0	358.277	-459.280	228.037	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.156	0.000	0.000	0.000	0	0.053	0.057	-0.331	1	1041.447	1.021	-2.243	1	0.000	0.000	0.000	0	358.381	-459.161	227.386	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.161	-19.087	-678.595	-1.468	1	-0.093	0.158	-0.658	1	1040.787	0.000	0.680	1	0.000	0.000	0.000	0	358.484	-459.468	228.111	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.166	-18.733	-678.963	-0.184	1	-0.129	0.293	-1.067	1	1041.096	-0.245	0.613	1	0.000	0.000	0.000	0	358.403	-459.233	227.708	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.171	-19.114	-678.666	-1.503	1	-0.203	0.341	-0.720	1	1041.202	0.201	-0.496	1	0.000	0.000	0.000	0	358.591	-459.780	229.777	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.176	-19.199	-678.535	-1.707	1	-0.089	0.201	-0.794	1	1040.957	-0.114	0.819	1	0.000	0.000	0.000	0	358.711	-459.543	228.543	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.181	-19.067	-678.516	-2.490	1	0.006	-0.030	-0.329	1	1040.892	-0.123	1.378	1	0.000	0.000	0.000	0	358.757	-459.653	228.777	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.186	-19.106	-678.599	-2.016	1	0.048	0.089	0.008	1	1041.125	0.384	0.256	1	0.000	0.000	0.000	0	358.757	-459.553	228.173	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.191	0.000	0.000	0.000	0	-0.116	0.371	-0.710	1	1041.324	0.973	-1.936	1	0.000	0.000	0.000	0	358.771	-459.717	228.177	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.196	-19.114	-678.813	-1.155	1	-0.035	0.131	-0.437	1	1041.024	-0.134	0.022	1	0.000	0.000	0.000	0	358.864	-459.471	227.288	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.201	-19.154	-678.775	-1.750	1	-0.081	0.030	-0.079	1	1041.550	1.052	-2.239	1	0.000	0.000	0.000	0	358.796	-459.553	227.889	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.206	-19.115	-678.482	-2.290	1	-0.185	0.068	-0.387	1	1040.910	0.321	0.159	1	0.000	0.000	0.000	0	358.803	-459.701	228.146	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.211	-19.081	-678.743	-0.639	1	-0.079	0.437	-1.248	1	1041.385	0.933	-2.220	1	0.000	0.000	0.000	0	359.103	-459.859	228.545	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.216	-19.161	-678.639	-1.710	1	-0.198	0.341	-0.980	1	1041.229	1.072	-1.980	1	0.000	0.000	0.000	0	359.035	-459.847	228.284	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.221	-19.064	-678.481	-1.828	1	-0.118	0.218	-0.617	1	1041.408	0.856	-1.218	1	0.000	0.000	0.000	0	358.963	-460.010	228.314	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.226	-19.090	-678.626	-2.096	1	-0.292	0.537	-1.301	1	1041.071	0.183	-0.446	1	0.000	0.000	0.000	0	359.008	-459.978	228.315	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.231	0.000	0.000	0.000	0	-0.062	0.259	-0.813	1	1041.194	0.305	0.127	1	0.000	0.000	0.000	0	358.901	-459.795	227.573	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.236	-19.146	-678.716	-1.596	1	0.065	-0.180	0.463	1	1041.624	0.822	-2.416	1	0.000	0.000	0.000	0	358.949	-460.434	229.048	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.241	-19.065	-678.674	-1.742	1	-0.106	0.240	-0.760	1	1041.342	1.147	-2.537	1	0.000	0.000	0.000	0	358.878	-460.530	228.957	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.246	-19.009	-678.812	-1.208	1	0.165	-0.199	0.732	1	1041.207	-0.294	0.382	1	0.000	0.000	0.000	0	358.796	-460.307	227.942	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.251	-19.260	-678.594	-2.966	1	-0.087	0.329	-0.912	1	1041.393	0.951	-1.586	1	0.000	0.000	0.000	0	358.822	-460.288	227.443	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.256	-19.030	-678.763	-1.225	1	-0.066	-0.032	-0.227	1	1040.936	0.266	0.105	1	0.000	0.000	0.000	0	358.514	-460.457	226.752	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.261	-19.103	-678.749	-1.697	1	0.116	-0.047	-0.023	1	1041.293	0.621	-1.530	1	0.000	0.000	0.000	0	358.474	-460.288	227.427	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.266	-18.979	-678.705	-1.027	1	-0.010	0.011	0.084	1	1041.001	0.007	0.990	1	0.000	0.000	0.000	0	358.505	-460.922	228.605	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.271	-19.124	-678.535	-2.374	1	-0.011	-0.046	-0.034	1	1040.909	-0.270	1.223	1	0.000	0.000	0.000	0	358.395	-460.994	228.190	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.276	-19.134	-678.480	-2.974	1	-0.044	0.197	-0.462	1	1041.028	-0.008	0.759	1	0.000	0.000	0.000	0	358.237	-461.110	228.499	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.281	-19.149	-678.710	-2.481	1	-0.112	0.283	-0.719	1	1041.007	-0.050	1.007	1	0.000	0.000	0.000	0	358.099	-461.241	227.317	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.286	0.000	0.000	0.000	0	-0.091	0.107	-0.233	1	1041.220	0.376	-0.086	1	0.000	0.000	0.000	0	357.952	-461.538	228.423	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.291	-18.888	-678.896	-0.641	1	0.071	0.115	-0.246	1	1040.724	-0.504	1.731	1	0.000	0.000	0.000	0	357.838	-461.992	229.158	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.296	-19.046	-678.590	-2.081	1	0.107	0.059	-0.125	1	1041.073	-0.075	0.798	1	0.000	0.000	0.000	0	357.702	-462.398	230.041	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.301	-19.142	-678.523	-2.244	1	-0.091	0.430	-0.613	1	1041.145	0.475	-0.767	1	0.000	0.000	0.000	0	357.620	-462.455	229.672	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.306	-18.979	-678.723	-1.020	1	-0.190	0.728	-1.762	1	1041.203	0.131	0.329	1	0.000	0.000	0.000	0	357.480	-462.546	229.675	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.311	-19.262	-678.665	-2.581	1	-0.157	0.418	-0.994	1	1041.233	0.342	-0.464	1	0.000	0.000	0.000	0	357.315	-463.145	230.852	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.316	-18.833	-678.971	-0.453	1	-0.123	0.603	-1.283	1	1041.178	0.464	-0.291	1	0.000	0.000	0.000	0	357.184	-463.318	230.042	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.321	-18.895	-678.711	-0.691	1	0.095	0.005	0.364	1	1041.249	0.554	-1.715	1	0.000	0.000	0.000	0	357.000	-463.863	230.594	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.326	-19.269	-678.656	-2.078	1	0.045	0.042	-0.259	1	1040.965	-0.010	0.860	1	0.000	0.000	0.000	0	356.688	-463.740	229.301	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.331	-18.919	-678.625	-1.632	1	0.027	0.217	-0.980	1	1041.297	-0.043	0.405	1	0.000	0.000	0.000	0	356.688	-464.285	230.703	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.336	-19.037	-678.776	-0.912	1	-0.075	0.360	-1.066	1	1040.954	-0.488	2.009	1	0.000	0.000	0.000	0	356.518	-464.879	231.339	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.341	-19.247	-678.615	-3.022	1	0.024	0.020	-0.034	1	1040.965	-0.054	-0.061	1	0.000	0.000	0.000	0	356.145	-465.027	230.904	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.346	-19.253	-678.647	-1.819	1	0.104	0.136	0.144	1	1041.070	-0.092	0.598	1	0.000	0.000	0.000	0	356.125	-465.657	232.479	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.351	-19.001	-678.678	-1.597	1	-0.015	0.258	-0.613	1	1041.576	0.477	-1.136	1	0.000	0.000	0.000	0	355.958	-466.229	232.448	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.356	-18.980	-678.700	-0.881	1	-0.020	0.267	-0.622	1	1040.863	0.242	0.760	1	0.000	0.000	0.000	0	355.646	-466.562	232.709	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.361	-19.208	-678.595	-2.133	1	-0.264	0.567	-1.478	1	1040.997	0.224	0.026	1	0.000	0.000	0.000	0	355.524	-466.914	232.673	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.366	-19.092	-678.586	-2.068	1	0.096	0.280	-0.543	1	1041.206	0.377	-0.380	1	0.000	0.000	0.000	0	355.379	-467.481	232.375	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.371	-18.937	-678.704	-1.017	1	0.152	-0.231	0.175	1	1041.264	0.178	-0.307	1	0.000	0.000	0.000	0	354.980	-467.821	232.420	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.376	-19.186	-678.713	-2.206	1	-0.081	0.211	-0.601	1	1041.093	-0.330	0.589	1	0.000	0.000	0.000	0	354.969	-468.690	234.318	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.381	-19.118	-678.593	-2.656	1	0.127	0.018	-0.056	1	1041.488	0.922	-2.205	1	0.000	0.000	0.000	0	354.562	-469.133	233.484	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.386	-19.221	-678.672	-1.824	1	0.041	0.049	-0.182	1	1041.108	0.449	-0.284	1	0.000	0.000	0.000	0	354.413	-469.444	233.439	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.391	-18.802	-678.618	-0.764	1	0.122	-0.085	0.366	1	1041.059	0.254	-0.160	1	0.000	0.000	0.000	0	354.222	-469.999	234.398	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.396	-19.039	-678.790	-1.530	1	-0.012	0.078	-0.805	1	1040.994	-0.389	1.895	1	0.000	0.000	0.000	0	353.862	-470.536	234.256	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.401	-19.154	-678.466	-2.094	1	-0.018	0.234	-0.977	1	1041.220	0.565	-0.631	1	0.000	0.000	0.000	0	353.662	-471.173	235.270	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.406	-19.055	-678.622	-2.119	1	0.113	0.115	-0.420	1	1041.205	0.199	-0.447	1	0.000	0.000	0.000	0	353.483	-471.757	234.559	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.411	-19.213	-678.598	-2.875	1	0.029	0.046	0.361	1	1041.427	0.190	-0.395	1	0.000	0.000	0.000	0	353.256	-472.441	236.294	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.416	-19.243	-678.517	-2.344	1	0.031	0.049	-0.118	1	1041.212	0.121	-0.182	1	0.000	0.000	0.000	0	352.880	-473.038	236.271	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.421	-18.880	-678.901	-0.349	1	0.004	0.429	-0.651	1	1041.196	0.136	0.053	1	0.000	0.000	0.000	0	352.644	-473.656	236.513	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.426	-19.051	-678.787	-1.001	1	0.044	0.155	-0.081	1	1041.088	0.304	-0.103	1	0.000	0.000	0.000	0	352.543	-474.300	237.845	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.431	-19.191	-678.510	-2.289	1	0.188	-0.291	1.077	1	1041.201	0.246	0.336	1	0.000	0.000	0.000	0	352.141	-474.743	237.119	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.436	-19.028	-678.811	-1.150	1	0.035	-0.005	-0.402	1	1040.775	0.109	0.366	1	0.000	0.000	0.000	0	351.883	-475.046	236.730	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.441	-19.010	-678.783	-1.350	1	0.028	0.047	-0.149	1	1041.279	0.693	-0.713	1	0.000	0.000	0.000	0	351.724	-475.950	238.076	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.446	-19.113	-678.657	-2.037	1	0.048	-0.063	0.155	1	1041.377	1.099	-1.944	1	0.000	0.000	0.000	0	351.380	-476.615	238.075	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.451	-19.404	-678.393	-3.083	1	0.333	-0.243	0.932	1	1041.280	0.340	-0.211	1	0.000	0.000	0.000	0	351.161	-477.362	238.726	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.456	-19.057	-678.519	-1.839	1	-0.014	0.343	-0.801	1	1040.920	0.087	0.929	1	0.000	0.000	0.000	0	350.901	-477.879	238.703	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.461	-18.994	-678.718	-1.534	1	0.135	-0.053	0.307	1	1040.896	-0.240	1.589	1	0.000	0.000	0.000	0	350.626	-478.434	239.019	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.466	-19.020	-678.741	-1.355	1	0.143	-0.011	0.270	1	1041.388	0.347	-0.382	1	0.000	0.000	0.000	0	350.286	-478.950	238.865	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.471	-19.120	-678.719	-1.750	1	-0.152	0.304	-0.922	1	1041.419	1.148	-2.160	1	0.000	0.000	0.000	0	350.012	-479.646	238.880	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.476	-19.254	-678.657	-2.002	1	0.114	0.237	-0.224	1	1040.926	0.033	0.720	1	0.000	0.000	0.000	0	349.761	-480.431	239.547	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.481	-18.707	-678.856	-0.640	1	-0.040	0.129	-0.377	1	1041.519	0.429	-1.234	1	0.000	0.000	0.000	0	349.477	-481.420	241.333	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.486	-19.040	-678.601	-2.045	1	-0.031	0.296	-0.684	1	1041.107	0.289	0.453	1	0.000	0.000	0.000	0	349.083	-481.843	240.254	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.491	-19.391	-678.550	-2.525	1	0.220	-0.217	1.195	1	1041.004	0.055	0.408	1	0.000	0.000	0.000	0	348.943	-482.427	240.342	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.496	-19.139	-678.766	-1.416	1	0.029	0.186	-0.214	1	1041.220	0.204	-0.374	1	0.000	0.000	0.000	0	348.535	-483.376	240.482	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.501	-18.872	-679.052	-0.309	1	0.042	0.012	-0.085	1	1040.920	0.118	0.416	1	0.000	0.000	0.000	0	348.343	-484.135	241.686	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.506	-19.092	-678.819	-1.654	1	0.215	-0.065	0.787	1	1041.166	0.092	0.209	1	0.000	0.000	0.000	0	347.906	-484.647	241.581	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.511	-19.125	-678.606	-1.571	1	0.156	-0.170	0.455	1	1040.930	0.338	0.368	1	0.000	0.000	0.000	0	347.587	-485.442	242.035	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.516	-19.314	-678.598	-2.512	1	-0.080	0.231	-1.046	1	1041.247	0.477	-1.149	1	0.000	0.000	0.000	0	347.493	-486.377	242.764	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.521	-19.046	-678.588	-1.828	1	0.160	0.102	0.460	1	1041.078	0.114	0.351	1	0.000	0.000	0.000	0	347.116	-486.971	242.986	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.526	-18.742	-678.873	-0.188	1	-0.034	0.256	-1.000	1	1041.281	0.346	-0.475	1	0.000	0.000	0.000	0	346.717	-487.580	243.254	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.531	-19.267	-678.315	-3.172	1	0.376	-0.386	1.591	1	1041.142	-0.067	0.694	1	0.000	0.000	0.000	0	346.376	-488.389	242.597	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.536	-19.118	-678.915	-1.325	1	-0.016	0.290	-0.651	1	1040.995	-0.545	1.344	1	0.000	0.000	0.000	0	346.155	-489.481	244.571	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
23.541	-19.079	-678.707	-1.653	1	0.246	-0.050	0.685	1	1041.126	0.335	0.081	1	0.000	0.000	0.000	0	346.119	-490.342	245.230	1	0.000	0.000	0.000	0	0.000	0.000	0.000	0
